metro_nonmetro,year,county_name,state_abbr,geoId,value
Nonmetropolitan,2014,"Cheyenne County",CO,us-co-017,79.56
Nonmetropolitan,2014,"Conejos County",CO,us-co-021,78.11
Nonmetropolitan,2014,"Costilla County",CO,us-co-023,77.72
Nonmetropolitan,2014,"Crowley County",CO,us-co-025,77.94
Nonmetropolitan,2014,"Custer County",CO,us-co-027,81.46
Nonmetropolitan,2014,"Delta County",CO,us-co-029,78.85
Nonmetropolitan,2014,"Dolores County",CO,us-co-033,79.5
Nonmetropolitan,2014,"Eagle County",CO,us-co-037,85.94
Nonmetropolitan,2014,"Fremont County",CO,us-co-043,77.86
Nonmetropolitan,2014,"Garfield County",CO,us-co-045,80.61
Nonmetropolitan,2014,"Grand County",CO,us-co-049,82.73
Nonmetropolitan,2014,"Gunnison County",CO,us-co-051,81.94
Nonmetropolitan,2014,"Hinsdale County",CO,us-co-053,83.66
Nonmetropolitan,2014,"Huerfano County",CO,us-co-055,77.41
Nonmetropolitan,2014,"Jackson County",CO,us-co-057,80.54
Nonmetropolitan,2014,"Kiowa County",CO,us-co-061,78.65
Nonmetropolitan,2014,"Kit Carson County",CO,us-co-063,79.52
Nonmetropolitan,2014,"La Plata County",CO,us-co-067,81.57
Nonmetropolitan,2014,"Lake County",CO,us-co-065,80.11
Nonmetropolitan,2014,"Las Animas County",CO,us-co-071,77.65
Nonmetropolitan,2014,"Lincoln County",CO,us-co-073,79.69
Nonmetropolitan,2014,"Logan County",CO,us-co-075,79.5
Nonmetropolitan,2014,"Mineral County",CO,us-co-079,81.25
Nonmetropolitan,2014,"Moffat County",CO,us-co-081,78.46
Nonmetropolitan,2014,"Montezuma County",CO,us-co-083,77.64
Nonmetropolitan,2014,"Montrose County",CO,us-co-085,79.59
Nonmetropolitan,2014,"Morgan County",CO,us-co-087,79.14
Nonmetropolitan,2014,"Otero County",CO,us-co-089,76.44
Nonmetropolitan,2014,"Ouray County",CO,us-co-091,83
Nonmetropolitan,2014,"Phillips County",CO,us-co-095,80.42
Nonmetropolitan,2014,"Pitkin County",CO,us-co-097,86.52
Nonmetropolitan,2014,"Prowers County",CO,us-co-099,77.69
Nonmetropolitan,2014,"Rio Blanco County",CO,us-co-103,79.25
Nonmetropolitan,2014,"Rio Grande County",CO,us-co-105,77.71
Nonmetropolitan,2014,"Routt County",CO,us-co-107,82.73
Nonmetropolitan,2014,"Saguache County",CO,us-co-109,79.75
Nonmetropolitan,2014,"San Juan County",CO,us-co-111,79.89
Nonmetropolitan,2014,"San Miguel County",CO,us-co-113,83.73
Nonmetropolitan,2014,"Sedgwick County",CO,us-co-115,78.22
Nonmetropolitan,2014,"Summit County",CO,us-co-117,86.83
Nonmetropolitan,2014,"Washington County",CO,us-co-121,80.28
Nonmetropolitan,2014,"Yuma County",CO,us-co-125,79.43
